goodsNo,goodsName,brandName,layer,collect_rank,review_count,grade_mean,text_len_mean,photo_rate,like_mean,top_proba_mean,spread_score,sticky_score,irritate_score,first_review_rate,price,saleRate,reviewScore
4701719,레이저 UV 썬스크린 50ml,셀퓨전씨,A_top50,40,582,4.905498281786942,41.81958762886598,0.7044673539518901,0.03436426116838488,0.5823353253722549,3.1907216494845363,3.147766323024055,3.161512027491409,0.6580756013745704,16000,62,98
4855219,히알루론산 프레쉬 선 세럼 50ml (증정: 어니언 톤업 선 10ml),이즈앤트리,A_top50,37,133,4.887218045112782,49.91729323308271,0.7293233082706767,0.17293233082706766,0.5967650933338821,3.7142857142857144,3.481203007518797,3.5864661654135337,0.631578947368421,16900,23,96
4912083,스킨핏 미네랄 무기자차 톤업 선크림 SPF50+/PA++++ 50mL,벤튼,A_top50,31,96,4.895833333333333,42.5,0.46875,0.010416666666666666,0.5861376856095099,3.46875,3.25,3.3333333333333335,0.7708333333333334,14000,30,98
4924341,내츄럴 라이트 선 톤업 50ml,그라운드랩,B_oliveyoung_cross,237,25,4.88,96.24,0.64,0.08,0.4836597998775008,3.24,3.16,3.24,0.88,25000,0,98
4942385,글루타치온좀 CC 선크림 토닝 튜브 SPF50+ PA++++ 50ml(+선크림 샘플 키트 증정),아비브,A_top50,20,220,4.736363636363636,125.60909090909091,0.7045454545454546,0.09090909090909091,0.5175417151170311,3.359090909090909,3.1818181818181817,3.309090909090909,0.7681818181818182,21250,15,94
4949127,시카 수분 선세럼 SPF50+/PA++++ 50mL,벤튼,A_top50,18,166,4.909638554216867,40.31927710843374,0.5903614457831325,0.030120481927710843,0.6057894103575889,3.7289156626506026,3.5421686746987953,3.6867469879518073,0.7168674698795181,16900,40,98
4970857,5GF 톤업 선 앰플 비비 60g [4종 택1],프롬리에,A_top50,19,122,4.745901639344262,64.88524590163935,0.639344262295082,0.03278688524590164,0.5997090687207092,3.5655737704918034,3.360655737704918,3.540983606557377,0.7377049180327869,24900,27,94
4970901,비건 EGF 시카 워터보송 선앰플 56ml,프롬리에,A_top50,7,351,4.846153846153846,57.71509971509972,0.7094017094017094,0.06267806267806268,0.5835247283901204,3.6125356125356127,3.3874643874643873,3.5014245014245016,0.7264957264957265,19200,42,96
4973634,워터인 피치 라이트 선크림 60ml (SPF 50+ PA++++) + 퍼밍 켈프 3종 (1.5ml x 3) 7매 증정,본 어글리,C_potential,232,95,4.852631578947369,344.82105263157894,0.9789473684210527,0.42105263157894735,0.17168652454077363,3.0105263157894737,3.0,3.0210526315789474,1.0,18900,30,98
4983968,시카티 카밍 아쿠아 선크림 50g,듀댑,C_potential,348,51,4.921568627450981,332.6666666666667,1.0,0.43137254901960786,0.17427657453672082,3.0,3.0,3.0,0.9803921568627451,20700,10,98
4988633,워터뱅크 유브이 베리어 선크림 50ml,라네즈,B_oliveyoung_cross,96,52,4.846153846153846,46.90384615384615,0.6923076923076923,0.0,0.5500039178035492,3.5576923076923075,3.269230769230769,3.3076923076923075,0.6730769230769231,24920,11,98
4990141,세라 수분 장벽 선크림 50MLX 2개+[증정]익스트림크림라이트25ML+잡티세럼10ML+클렌징폼15ML,리얼베리어,A_top50,49,77,4.961038961038961,50.506493506493506,0.7142857142857143,0.012987012987012988,0.6072091126655021,4.0519480519480515,3.675324675324675,3.857142857142857,0.7402597402597403,29900,47,98
4998464,바세린 모이스처 선크림 페이스 앤 바디 150ML,애경 바세린,A_top50,44,144,4.861111111111111,39.854166666666664,0.6875,0.034722222222222224,0.5576052902194637,3.0902777777777777,3.0416666666666665,3.111111111111111,0.7638888888888888,9890,66,98
5001769,하이드로 스웻프루프 선크림 50ml,비레디,A_top50,14,175,4.9314285714285715,79.42857142857143,0.5485714285714286,0.04,0.5322802050054852,3.177142857142857,3.125714285714286,3.16,0.7085714285714285,17900,28,98
5006341,에브리데이 선블록  SPF50+PA++++ 200ml,더마비,A_top50,28,209,4.822966507177034,42.354066985645936,0.6555023923444976,0.0430622009569378,0.5638535089841322,3.0669856459330145,3.0574162679425836,3.0574162679425836,0.69377990430622,22000,0,96
5010385,에어핏 선 피니싱 스틱 02 클리어 그린 (본품+키링),프레비츠,C_potential,273,62,4.951612903225806,306.66129032258067,1.0,0.1774193548387097,0.20182697742373315,3.0483870967741935,3.032258064516129,3.032258064516129,1.0,16000,50,100
5047269,[미샤X후니언 공동개발] 글로우 스킨 틴티드 톤업선 30ml,미샤,A_top50,21,87,4.344827586206897,90.77011494252874,0.6091954022988506,0.5057471264367817,0.547935814831907,3.0,3.045977011494253,3.045977011494253,0.7701149425287356,22400,20,86
5047271,[미샤X후니언 공동개발] 글로우 스킨 틴티드 톤업선 30ml X 1개 + 글로우 스킨밤 20ml X 1개(+모던섀도우 본품 증정),미샤,A_top50,12,125,4.352,103.784,0.64,0.048,0.5370729621347331,3.016,3.016,3.016,0.784,29400,27,88
5082233,쌀 세라 수분 선크림 50ml,풀리,A_top50,41,177,4.887005649717514,246.3276836158192,0.903954802259887,0.11299435028248588,0.4125022364245258,4.169491525423729,3.9491525423728815,4.107344632768362,0.9548022598870056,17900,22,98
5091217,히알루론산 히알큐브 에센스 선크림 SPF50+ PA++++ 50ml(+수분크림 30ml 증정),디퍼,C_potential,358,51,4.96078431372549,364.19607843137254,0.9803921568627451,0.23529411764705882,0.17359178556157007,3.0392156862745097,3.0392156862745097,3.0392156862745097,0.9803921568627451,22100,15,100
5095032,데일리 라이트 핏 선 스프레이 150ml,다슈,B_oliveyoung_cross,108,54,4.703703703703703,40.333333333333336,0.5555555555555556,0.14814814814814814,0.5636438626103003,3.074074074074074,3.111111111111111,3.111111111111111,0.7037037037037037,11900,52,96
5105948,블러 피니쉬 선쿠션 SPF50+ PA++++ (2종 택1),토코보,A_top50,16,196,4.760204081632653,70.39795918367346,0.7142857142857143,0.061224489795918366,0.5837192752848738,3.357142857142857,3.0,3.0,0.6632653061224489,20400,15,94
5106655,스킨톤 선파우더 (SPF 50+ / PA++++),두잉왓,A_top50,36,115,4.730434782608696,50.66086956521739,0.5652173913043478,0.05217391304347826,0.5910841721021897,3.4521739130434783,3.0,3.0,0.7478260869565218,14900,32,94
5106675,스킨톤 레이어링 선스틱 (SPF 50+ / PA++++),두잉왓,B_oliveyoung_cross,52,72,4.805555555555555,50.65277777777778,0.5277777777777778,0.05555555555555555,0.5667811785336788,3.486111111111111,3.361111111111111,3.388888888888889,0.8194444444444444,15900,36,96
5154124,마데카소사이드 수분 선세럼 흔적 리페어 50g,메디힐,A_top50,32,275,4.92,216.4181818181818,0.8436363636363636,0.15272727272727274,0.5094664314743679,4.349090909090909,3.8436363636363637,4.170909090909091,0.9054545454545454,19200,13,98
5192350,수분 선크림 히알루론 선 캐쳐 40ml,뉴니스,C_potential,219,67,4.895522388059701,344.8805970149254,0.9701492537313433,0.208955223880597,0.19697512367423167,3.5074626865671643,3.388059701492537,3.417910447761194,1.0,17900,36,98
5208817,포어제로 오일 컨트롤 선크림,오브제,B_oliveyoung_cross,124,53,4.886792452830188,213.56603773584905,0.7358490566037735,0.16981132075471697,0.3716188176204355,3.5283018867924527,3.4150943396226414,3.452830188679245,0.8867924528301887,17900,20,98
5245232,선포켓 오일컷스틱 15g 노세범,그라펜,B_oliveyoung_cross,248,8,4.625,60.375,0.875,0.0,0.5927620490217417,3.75,3.75,3.75,0.875,24000,48,94
5282319,"옴므 UV 디펜스 선크림 30ml (+UV 디펜스 선크림 5ml, 젤 PRO 5ml)",비오템,B_oliveyoung_cross,346,10,5.0,46.3,0.6,0.0,0.629868269893792,4.6,4.2,4.4,0.8,64800,10,98
5282323,UV 디펜스 선스틱 20g,비오템,B_oliveyoung_cross,562,2,5.0,30.0,0.0,0.0,0.6413080310327091,4.0,4.0,4.0,0.0,46800,10,100
5322885,맨 컴파운드 선스크린 SPF 50+/PA++++ 50ml x2 (슬램덩크 키링 증정),아이오페,B_oliveyoung_cross,660,4,5.0,43.75,0.75,0.0,0.6141645840167167,4.0,4.0,4.0,0.75,56000,0,100
5611823,[2 PACK] 선포켓 오일컷스틱 15g 노세범 (+매치업 톤업로션 10ml 증정),그라펜,B_oliveyoung_cross,255,6,5.0,37.666666666666664,0.3333333333333333,0.0,0.6361595847480744,4.333333333333333,4.666666666666667,4.666666666666667,0.8333333333333334,34460,60,100
5753891,워터풀 톤업 선 쿠션 15g,달바,B_oliveyoung_cross,882,1,5.0,33.0,1.0,0.0,0.564689017688229,3.0,3.0,3.0,1.0,29900,29,100
5753893,워터풀 톤업 선 쿠션 15g 세트 (본품+리필),달바,B_oliveyoung_cross,361,6,5.0,60.166666666666664,0.5,0.0,0.530920746530742,4.0,3.0,3.0,1.0,41900,46,100
5753896,워터풀 프레쉬 선쿠션 25g 세트 (본품+리필),달바,B_oliveyoung_cross,541,3,5.0,134.33333333333334,1.0,0.0,0.4721785065153707,4.333333333333333,3.0,3.0,0.6666666666666666,38900,47,100
5754009,워터풀 마일드 선크림 50ml+50ml,달바,B_oliveyoung_cross,140,17,4.823529411764706,77.82352941176471,0.5882352941176471,0.11764705882352941,0.5935214550089475,4.529411764705882,4.0588235294117645,4.294117647058823,0.7647058823529411,34900,49,98
5754011,워터풀 밸런싱 선크림 50ml+50ml,달바,B_oliveyoung_cross,444,2,5.0,47.5,1.0,0.0,0.5844520907128119,4.0,4.0,4.0,1.0,32900,52,100
5800925,수분광 올데이 선세럼 50ml,어덴비,C_potential,251,51,4.96078431372549,343.4901960784314,0.9607843137254902,0.23529411764705882,0.2626478535568353,4.921568627450981,4.215686274509804,4.607843137254902,0.9607843137254902,24800,20,100
5837298,[2pack] 메디힐 마데카소사이드 수분 선세럼 흔적 리페어 더블 기획세트,메디힐,A_top50,45,275,4.92,216.4181818181818,0.8436363636363636,0.15272727272727274,0.5094664314743679,4.349090909090909,3.8436363636363637,4.170909090909091,0.9054545454545454,22900,34,98
5866849,맥스 워터풀 선크림,오브제,B_oliveyoung_cross,350,23,4.956521739130435,206.8695652173913,0.9130434782608695,0.0,0.3754407177934779,4.826086956521739,4.739130434782608,4.739130434782608,0.9565217391304348,21900,30,100
5876001,[SET] 구스베리 글로우업 선세럼 2개 세트,바이쥬씨,C_potential,374,32,5.0,211.15625,1.0,0.03125,0.35698726179565143,5.0,4.6875,4.9375,0.96875,31900,36,100
5877687,워터프루프 프로 선크림 50ml SPF50+ PA++++,부쉬맨,C_potential,316,126,4.888888888888889,204.27777777777777,0.8492063492063492,0.1746031746031746,0.38750264140373436,3.8095238095238093,3.6984126984126986,3.761904761904762,0.8888888888888888,15000,40,98
5877757,씨프렌들리 브론즈 태닝오일 190ml SPF7,부쉬맨,C_potential,341,72,4.930555555555555,232.06944444444446,0.7916666666666666,0.1388888888888889,0.3295891963715224,4.125,3.861111111111111,3.9722222222222223,0.8611111111111112,24900,17,98
5877835,히알루론산 데일리 선크림 50ml SPF50+ PA++++,부쉬맨,C_potential,367,49,5.0,356.0,0.9795918367346939,0.2857142857142857,0.24294368081201254,4.938775510204081,4.469387755102041,4.877551020408164,0.9795918367346939,15000,32,100
5877916,워터프루프 서핑 선스틱 20g SPF50+ PA++++,부쉬맨,C_potential,301,57,4.9298245614035086,306.12280701754383,0.9298245614035088,0.15789473684210525,0.253563652555946,4.666666666666667,4.543859649122807,4.578947368421052,1.0,18500,26,98
